store_code,showroom,distribution_carton,box_status,item,item_name,qty
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336048,361° MEN SCK,6
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336049,361° MEN SCK,6
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336050,361° MEN SCK,6
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336051,361° MEN SCK,6
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336052,361° MEN SCK,6
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336053,361° MEN SCK,6
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336054,361° MEN SCK,6
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336055,361° MEN SCK,6
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336056,361° MEN SCK,6
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336057,361° USX SCK,2
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336058,361° USX SCK,4
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336059,361° USX SCK,2
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336060,361° USX SCK,2
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336061,361° USX SCK,4
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336062,361° USX SCK,2
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336063,361° USX SCK,2
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336064,361° USX SCK,4
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336065,361° USX SCK,2
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336066,361° USX SCK,2
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336067,361° USX SCK,4
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336068,361° USX SCK,2
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336069,361° USX SCK,2
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336070,361° USX SCK,4
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336071,361° USX SCK,2
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336072,361° USX SCK,2
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336073,361° USX SCK,4
002,002 - Unaizah - Almoosa - MAATC,002-S-20,Closed,336074,361° USX SCK,2
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336048,361° MEN SCK,6
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336049,361° MEN SCK,6
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336050,361° MEN SCK,6
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336051,361° MEN SCK,6
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336052,361° MEN SCK,6
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336053,361° MEN SCK,6
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336054,361° MEN SCK,6
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336055,361° MEN SCK,6
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336056,361° MEN SCK,6
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336057,361° USX SCK,2
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336058,361° USX SCK,4
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336059,361° USX SCK,2
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336060,361° USX SCK,2
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336061,361° USX SCK,4
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336062,361° USX SCK,2
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336063,361° USX SCK,2
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336064,361° USX SCK,4
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336065,361° USX SCK,2
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336066,361° USX SCK,2
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336067,361° USX SCK,4
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336068,361° USX SCK,2
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336069,361° USX SCK,2
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336070,361° USX SCK,4
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336071,361° USX SCK,2
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336072,361° USX SCK,2
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336073,361° USX SCK,4
004,004 - Alras - Almoosa - MAATC,004-S-13,Closed,336074,361° USX SCK,2
006,006 - Alhfof - Almoosa - MAATC,006-A-02,Closed,336474,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336116,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336122,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336123,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336131,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336153,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336154,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336155,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336157,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336171,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336174,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336182,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336216,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336237,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336248,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336267,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336268,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336270,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336272,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336273,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336274,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336278,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336280,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336281,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336285,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336289,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336324,361° MEN CPR,2
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336325,361° MEN CPR,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336326,361° MEN CPR,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336345,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336350,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336355,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336356,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336419,361° MEN PTK,3
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336420,361° MEN PTK,2
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336424,361° MEN PTK,2
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336429,361° MEN PTK,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336436,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336440,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336441,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336445,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336446,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336453,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-03,Closed,336462,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336125,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336135,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336139,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336140,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336141,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336148,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336149,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336167,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336173,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336180,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336181,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336186,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336189,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336191,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336204,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336209,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336218,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336239,361° MEN SRT,3
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336247,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336255,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336256,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336260,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336283,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336290,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336311,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336347,361° MEN TSU,3
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336357,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336359,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336360,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336363,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336364,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336367,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336368,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336388,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336389,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336390,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336393,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336395,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336396,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336401,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336471,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-04,Closed,336478,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-A-05,Closed,336185,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-A-05,Closed,336264,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-A-05,Closed,336322,361° MEN CPR,2
006,006 - Alhfof - Almoosa - MAATC,006-A-05,Closed,336330,361° MEN CPR,2
006,006 - Alhfof - Almoosa - MAATC,006-A-05,Closed,336477,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-A-06,Open,336143,361° MEN SRT,3
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336113,361° MEN TSU,3
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336132,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336138,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336161,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336162,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336169,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336170,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336173,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336195,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336197,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336203,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336208,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336212,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336213,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336217,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336225,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336227,361° MEN SRT,3
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336228,361° MEN SRT,2
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336233,361° MEN SRT,3
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336236,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336257,361° MEN TSU,3
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336259,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336266,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336300,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336321,361° MEN CPR,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336331,361° MEN CPR,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336337,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336338,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336343,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336344,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336387,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336428,361° MEN PTK,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336447,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336459,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336460,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336461,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-J-01,Closed,336467,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336118,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336119,361° MEN TSU,3
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336127,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336128,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336134,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336163,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336166,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336184,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336187,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336219,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336231,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336232,361° MEN SRT,2
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336237,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336241,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336242,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336249,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336254,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336261,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336265,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336275,361° MEN TSU,3
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336276,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336290,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336294,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336301,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336339,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336411,361° MEN PTK,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336415,361° MEN PTK,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336417,361° MEN PTK,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336434,361° MEN PTK,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336436,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336448,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336451,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336452,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336456,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336458,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336470,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-02,Closed,336481,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336124,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336133,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336164,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336167,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336248,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336279,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336281,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336298,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336313,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336316,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336333,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336334,361° MEN SRT,2
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336341,361° MEN SRT,3
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336346,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336347,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336348,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336350,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336354,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336356,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336394,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336396,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336421,361° MEN PTK,1
006,006 - Alhfof - Almoosa - MAATC,006-J-03,Closed,336450,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336128,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336129,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336130,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336138,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336146,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336152,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336162,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336165,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336168,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336269,361° MEN TSU,3
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336425,361° MEN PTK,3
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336442,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336443,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336475,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336476,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-U-1,Open,336479,361° MEN TSU,3
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336007,361° MEN SRT,3
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336010,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336011,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336017,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336160,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336172,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336176,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336178,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336188,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336190,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336191,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336196,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336198,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336199,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336201,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336204,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336206,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336208,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336210,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336214,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336226,361° MEN SRT,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336229,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336230,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336234,361° MEN SRT,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336235,361° MEN SRT,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336244,361° MEN SRT,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336258,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336318,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336336,361° MEN SRT,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336342,361° MEN SRT,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336351,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336353,361° MEN TSU,3
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336401,361° MEN TSS,3
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336402,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336414,361° MEN PTK,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336423,361° MEN PTK,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336430,361° MEN PTK,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336433,361° MEN PTK,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336442,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336460,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336464,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336465,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336466,361° MEN TSS,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336469,361° MEN TSS,1
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336472,361° MEN TSU,2
006,006 - Alhfof - Almoosa - MAATC,006-U-10,Closed,336482,361° MEN TSU,1
006,006 - Alhfof - Almoosa - MAATC,006-U-11,Closed,336018,361° MEN SHO,1
